MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,0,9.835312|3.000000,1.2041771411895752,3.0,10.690582|3.000000,N/A,N/A,0,243166330880.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,1,9.835312|3.000000,0.022578001022338867,3.0,10.690582|3.000000,9.835312|3.000000,10.690582|3.000000,3,90218676224.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,65,7.684467|7.000000,0.023738861083984375,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,29446463488.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,66,7.684467|7.000000,0.022450923919677734,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,90100482048.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,67,7.684467|7.000000,0.024419069290161133,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,85898330112.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,68,7.684467|7.000000,0.028219938278198242,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,59934351360.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,69,7.684467|7.000000,0.02260565757751465,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,76463808512.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,70,7.684467|7.000000,0.027984142303466797,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,70040305664.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,71,7.684467|7.000000,0.030525922775268555,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,83138666496.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,72,7.684467|7.000000,0.01822686195373535,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,97493975040.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,73,7.684467|7.000000,0.01991891860961914,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,92632080384.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,74,7.684467|7.000000,0.022624969482421875,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,93246627840.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,75,7.684467|7.000000,0.019095897674560547,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,109528432640.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,76,7.684467|7.000000,0.02374410629272461,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,99949608960.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,77,7.684467|7.000000,0.028180837631225586,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,51347070976.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,78,7.684467|7.000000,0.017886877059936523,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,50856210432.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,79,7.684467|7.000000,0.018962860107421875,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,109228908544.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,80,7.684467|7.000000,0.027247190475463867,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,89949241344.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,81,7.684467|7.000000,0.01916217803955078,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,75357208576.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,82,7.684467|7.000000,0.026593923568725586,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,60264710144.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,83,7.684467|7.000000,0.026364803314208984,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,34008246272.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,84,7.684467|7.000000,0.027412891387939453,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,7955932160.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,85,7.684467|7.000000,0.019114017486572266,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,86840967168.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,86,7.684467|7.000000,0.020299196243286133,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,145994170368.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,87,7.684467|7.000000,0.034764766693115234,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,107828166656.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,88,7.684467|7.000000,0.02013707160949707,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,59201851392.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,89,7.684467|7.000000,0.09735393524169922,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,85190279168.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,90,7.684467|7.000000,0.019604921340942383,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,52740521984.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,91,7.684467|7.000000,0.021535396575927734,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,94099841024.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,92,7.684467|7.000000,0.01986098289489746,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,113349804032.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,93,7.684467|7.000000,0.018607139587402344,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,91026030592.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,94,7.684467|7.000000,0.07380509376525879,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,82528362496.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,95,7.684467|7.000000,0.017723798751831055,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,25734586368.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,96,7.684467|7.000000,0.0300600528717041,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,53554159616.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,97,7.684467|7.000000,0.0221402645111084,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,105092653056.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,98,7.684467|7.000000,0.0184478759765625,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,55564611584.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,99,7.684467|7.000000,0.01844310760498047,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,94094417920.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,100,7.684467|7.000000,0.03340601921081543,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,30748901376.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,101,7.684467|7.000000,0.02353191375732422,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,66092814336.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,102,7.684467|7.000000,0.025578975677490234,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,74625130496.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,103,7.684467|7.000000,0.0176541805267334,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,43499278336.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,104,7.684467|7.000000,0.04530620574951172,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,60744130560.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,105,7.684467|7.000000,0.026607990264892578,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,106779549696.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,106,7.684467|7.000000,0.018732070922851562,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,39676145664.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,107,7.684467|7.000000,0.03190112113952637,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,75957059584.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,108,7.684467|7.000000,0.01792001724243164,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,60348026880.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,109,7.684467|7.000000,0.01769709587097168,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,74008911872.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,110,7.684467|7.000000,0.019668102264404297,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,57481404416.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,111,7.684467|7.000000,0.018536090850830078,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,101441339392.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,112,7.684467|7.000000,0.02466607093811035,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,80290283520.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,113,7.684467|7.000000,0.0221710205078125,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,87535017984.000000,N/A,5
MOGP_GENERATIONAL,26c27f66-ea4a-11f0-97eb-6e001b3eef54,Boston,74,114,7.684467|7.000000,0.017946243286132812,7.0,8.539083|7.000000,7.684467|7.000000,8.539083|7.000000,7,70143385600.000000,N/A,5
