MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,0,2222.380127|3.000000,0.9524409770965576,3.0,2548.802979|3.000000,N/A,N/A,0,159267536896.000000,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,1,2222.380127|3.000000,3.854541778564453,3.0,2548.802979|3.000000,2024.459839|13.000000,2465.137207|13.000000,13,57.497684,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,43,2064.235352|3.000000,5.903246879577637,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,44,2064.235352|3.000000,6.037724018096924,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,45,2064.235352|3.000000,6.159765005111694,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,46,2064.235352|3.000000,5.952280044555664,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,47,2064.235352|3.000000,5.871667146682739,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,48,2064.235352|3.000000,6.025695323944092,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,49,2064.235352|3.000000,6.009012937545776,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,50,2064.235352|3.000000,5.9073381423950195,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,51,2064.235352|3.000000,6.11172890663147,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,52,2064.235352|3.000000,6.098023891448975,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,53,2064.235352|3.000000,6.028487205505371,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,54,2064.235352|3.000000,6.359718084335327,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,55,2064.235352|3.000000,5.818903207778931,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,56,2064.235352|3.000000,6.04543399810791,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,57,2064.235352|3.000000,6.089808225631714,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,58,2064.235352|3.000000,5.988903045654297,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,59,2064.235352|3.000000,6.259410858154297,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,60,2064.235352|3.000000,6.0625011920928955,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,61,2064.235352|3.000000,6.0506510734558105,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,62,2064.235352|3.000000,6.045425891876221,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,63,2064.235352|3.000000,5.9444098472595215,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,64,2064.235352|3.000000,6.0521080493927,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,65,2064.235352|3.000000,5.878898859024048,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,66,2064.235352|3.000000,5.955255031585693,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,67,2064.235352|3.000000,5.8841540813446045,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,68,2064.235352|3.000000,6.111130714416504,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,69,2064.235352|3.000000,6.010052919387817,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,70,2064.235352|3.000000,5.8014631271362305,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,71,2064.235352|3.000000,6.164761066436768,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,72,2064.235352|3.000000,5.8985490798950195,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,73,2064.235352|3.000000,5.972891807556152,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,74,2064.235352|3.000000,5.960699081420898,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,75,2064.235352|3.000000,6.025731086730957,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,76,2064.235352|3.000000,6.03061580657959,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,77,2064.235352|3.000000,5.85444188117981,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,78,2064.235352|3.000000,6.0564258098602295,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,79,2064.235352|3.000000,6.0082361698150635,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,80,2064.235352|3.000000,5.854193925857544,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,81,2064.235352|3.000000,6.1136651039123535,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,82,2064.235352|3.000000,6.254162311553955,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,83,2064.235352|3.000000,6.238239049911499,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,84,2064.235352|3.000000,6.112768888473511,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,85,2064.235352|3.000000,6.269081115722656,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,86,2064.235352|3.000000,6.174563884735107,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,87,2064.235352|3.000000,6.180523157119751,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,88,2064.235352|3.000000,6.1184470653533936,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,89,2064.235352|3.000000,6.128195762634277,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,90,2064.235352|3.000000,5.994835138320923,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,91,2064.235352|3.000000,6.0558319091796875,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,92,2064.235352|3.000000,6.218600273132324,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,93,2064.235352|3.000000,6.189733028411865,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,94,2064.235352|3.000000,6.0667760372161865,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,95,2064.235352|3.000000,5.988178968429565,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,96,2064.235352|3.000000,6.115285873413086,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,97,2064.235352|3.000000,6.224998235702515,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,98,2064.235352|3.000000,6.1754560470581055,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,99,2064.235352|3.000000,5.8894429206848145,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,100,2064.235352|3.000000,6.002069711685181,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,101,2064.235352|3.000000,6.012898206710815,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,102,2064.235352|3.000000,6.008876800537109,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,103,2064.235352|3.000000,6.2111382484436035,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,104,2064.235352|3.000000,5.989739179611206,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,105,2064.235352|3.000000,5.973031997680664,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,106,2064.235352|3.000000,6.01288914680481,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,107,2064.235352|3.000000,6.168795824050903,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,108,2064.235352|3.000000,6.0547356605529785,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,109,2064.235352|3.000000,6.028611898422241,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,110,2064.235352|3.000000,5.970738172531128,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,111,2064.235352|3.000000,6.305017948150635,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,112,2064.235352|3.000000,6.276390790939331,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,113,2064.235352|3.000000,6.111392974853516,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,114,2064.235352|3.000000,6.049976110458374,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
MOGP_NSGAII,f7209af6-f04b-11f0-a0ff-6e001b3eef54,Toxicity,74,115,2064.235352|3.000000,5.922810077667236,3.0,2373.541748|3.000000,1781.992065|13.000000,2341.535400|13.000000,13,25.894339,N/A,5
