MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,0,9.693277|3.000000,1.1689519882202148,3.0,10.988559|3.000000,N/A,N/A,0,242793021440.000000,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,1,9.693277|3.000000,5.016662120819092,3.0,10.988559|3.000000,9.693277|3.000000,10.988559|3.000000,3,3.092180,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,47,9.221503|3.000000,9.951865196228027,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,48,9.221503|3.000000,9.916300058364868,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,49,9.221503|3.000000,9.614424705505371,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,50,9.221503|3.000000,9.752805948257446,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,51,9.221503|3.000000,9.779912233352661,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,52,9.221503|3.000000,9.989709854125977,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,53,9.221503|3.000000,9.827049970626831,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,54,9.221503|3.000000,9.775667905807495,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,55,9.221503|3.000000,9.770285844802856,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,56,9.221503|3.000000,9.890012264251709,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,57,9.221503|3.000000,9.99414873123169,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,58,9.221503|3.000000,9.862262964248657,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,59,9.221503|3.000000,9.876766920089722,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,60,9.221503|3.000000,9.905876874923706,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,61,9.221503|3.000000,9.777063846588135,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,62,9.221503|3.000000,9.852246046066284,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,63,9.221503|3.000000,10.012153148651123,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,64,9.221503|3.000000,9.796595811843872,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,65,9.221503|3.000000,9.858846187591553,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,66,9.221503|3.000000,9.73609709739685,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,67,9.221503|3.000000,9.84049105644226,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,68,9.221503|3.000000,9.878642082214355,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,69,9.221503|3.000000,9.931871891021729,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,70,9.221503|3.000000,10.072910785675049,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,71,9.221503|3.000000,10.187553882598877,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,72,9.221503|3.000000,9.920724868774414,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,73,9.221503|3.000000,10.004762172698975,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,74,9.221503|3.000000,9.971290826797485,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,75,9.221503|3.000000,9.924812078475952,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,76,9.221503|3.000000,10.183044195175171,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,77,9.221503|3.000000,9.89669418334961,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,78,9.221503|3.000000,9.934831857681274,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,79,9.221503|3.000000,9.72285008430481,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,80,9.221503|3.000000,9.789491176605225,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,81,9.221503|3.000000,9.955574035644531,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,82,9.221503|3.000000,9.799176931381226,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,83,9.221503|3.000000,9.823897123336792,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,84,9.221503|3.000000,9.822314023971558,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,85,9.221503|3.000000,9.834681272506714,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,86,9.221503|3.000000,9.622970819473267,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,87,9.221503|3.000000,9.912210941314697,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,88,9.221503|3.000000,9.946053743362427,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,89,9.221503|3.000000,9.790555953979492,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,90,9.221503|3.000000,10.13414478302002,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,91,9.221503|3.000000,9.892039060592651,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,92,9.221503|3.000000,9.769596815109253,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,93,9.221503|3.000000,9.867445945739746,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,94,9.221503|3.000000,9.696972846984863,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,95,9.221503|3.000000,9.969085931777954,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,96,9.221503|3.000000,9.97878885269165,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,97,9.221503|3.000000,9.75101637840271,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,98,9.221503|3.000000,9.920083999633789,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,99,9.221503|3.000000,9.924978017807007,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,100,9.221503|3.000000,9.93272590637207,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,101,9.221503|3.000000,9.741883039474487,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,102,9.221503|3.000000,9.863379955291748,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,103,9.221503|3.000000,9.964745998382568,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,104,9.221503|3.000000,9.680641889572144,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,105,9.221503|3.000000,9.851488828659058,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,106,9.221503|3.000000,9.717834949493408,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,107,9.221503|3.000000,9.914138793945312,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,108,9.221503|3.000000,10.087677001953125,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,109,9.221503|3.000000,9.984998941421509,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,110,9.221503|3.000000,9.846680879592896,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,111,9.221503|3.000000,9.894001960754395,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,112,9.221503|3.000000,9.932585954666138,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,113,9.221503|3.000000,9.839383125305176,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,114,9.221503|3.000000,9.863106966018677,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,115,9.221503|3.000000,9.83751392364502,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,116,9.221503|3.000000,9.792373895645142,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,117,9.221503|3.000000,9.871994733810425,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,118,9.221503|3.000000,9.618047952651978,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,119,9.221503|3.000000,9.79693603515625,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,120,9.221503|3.000000,9.602564096450806,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,121,9.221503|3.000000,9.625345706939697,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
MOGP_NSGAII,d54a8c16-ea42-11f0-8a40-6e001b3eef54,Boston,74,122,9.221503|3.000000,9.835410833358765,3.0,10.161056|3.000000,7.328333|7.000000,7.705062|7.000000,7,0.095412,N/A,5
