MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,0,2305.275635|3.000000,0.9312148094177246,3.0,2373.761230|3.000000,N/A,N/A,0,161016578048.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,1,2210.936279|3.000000,0.8208940029144287,3.0,2305.995850|3.000000,2210.936279|3.000000,2305.995850|3.000000,3,54333304832.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,54,2127.584717|3.000000,1.6925508975982666,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,15522.979492,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,55,2127.584717|3.000000,1.6101810932159424,3.0,2217.610596|3.000000,2115.881592|7.000000,2133.018066|7.000000,7,34377740288.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,56,2127.584717|3.000000,1.6267430782318115,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,61541.582031,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,57,2127.584717|3.000000,1.651151180267334,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,113449.601562,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,58,2127.584717|3.000000,1.5668389797210693,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,56862830592.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,59,2127.584717|3.000000,1.5622267723083496,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,58614165504.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,60,2127.584717|3.000000,1.5481610298156738,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,1581342080.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,61,2127.584717|3.000000,1.6220338344573975,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,33083299840.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,62,2127.584717|3.000000,1.5458300113677979,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,63826026496.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,63,2127.584717|3.000000,1.538201093673706,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,452483.687500,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,64,2127.584717|3.000000,1.5841248035430908,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,7822788608.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,65,2127.584717|3.000000,1.5260350704193115,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,50070519808.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,66,2127.584717|3.000000,1.5970988273620605,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,48211324928.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,67,2127.584717|3.000000,1.577070713043213,3.0,2217.610596|3.000000,2095.697754|7.000000,2150.770264|7.000000,7,49937465344.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,68,2127.584717|3.000000,1.5951731204986572,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,63221444608.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,69,2127.584717|3.000000,1.591822862625122,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,75347156992.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,70,2127.584717|3.000000,1.6180248260498047,3.0,2217.610596|3.000000,2033.626953|7.000000,2024.425293|7.000000,7,45304389632.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,71,2127.584717|3.000000,1.582395315170288,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,6775097856.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,72,2127.584717|3.000000,1.6656789779663086,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,43573411840.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,73,2127.584717|3.000000,1.568863868713379,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,58878226432.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,74,2127.584717|3.000000,1.6272649765014648,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,93974609920.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,75,2127.584717|3.000000,1.6539840698242188,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,57652469760.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,76,2127.584717|3.000000,1.6310768127441406,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,62348853248.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,77,2127.584717|3.000000,1.6841778755187988,3.0,2217.610596|3.000000,2067.799805|7.000000,2022.056152|7.000000,7,52681097216.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,78,2127.584717|3.000000,1.6166598796844482,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,39458553856.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,79,2127.584717|3.000000,1.658884048461914,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,22955433984.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,80,2127.584717|3.000000,1.662687063217163,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,27301779456.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,81,2127.584717|3.000000,1.6009290218353271,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,49783963648.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,82,2127.584717|3.000000,1.5733699798583984,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,30448275456.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,83,2127.584717|3.000000,1.6048550605773926,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,3911403008.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,84,2127.584717|3.000000,1.5850441455841064,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,29183924224.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,85,2127.584717|3.000000,1.5662579536437988,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,48860971008.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,86,2127.584717|3.000000,1.6326122283935547,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,64005152768.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,87,2127.584717|3.000000,1.5751619338989258,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,62714679296.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,88,2127.584717|3.000000,1.7500619888305664,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,8737929216.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,89,2127.584717|3.000000,1.5204260349273682,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,51286556672.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,90,2127.584717|3.000000,1.5774741172790527,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,62127308800.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,91,2127.584717|3.000000,1.563499927520752,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,45252349952.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,92,2127.584717|3.000000,1.6392090320587158,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,52331950080.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,93,2127.584717|3.000000,1.5855779647827148,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,73211699200.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,94,2127.584717|3.000000,1.6163792610168457,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,69292244992.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,95,2127.584717|3.000000,1.6237602233886719,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,25302755328.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,96,2127.584717|3.000000,1.541308879852295,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,50579746816.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,97,2127.584717|3.000000,1.5175449848175049,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,347.091827,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,98,2127.584717|3.000000,1.577272891998291,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,3911403264.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,99,2127.584717|3.000000,1.5609099864959717,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,46213165056.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,100,2127.584717|3.000000,1.5246551036834717,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,93178486784.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,101,2127.584717|3.000000,1.5746941566467285,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,25055791104.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,102,2127.584717|3.000000,1.5925679206848145,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,3911424768.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,103,2127.584717|3.000000,1.5867280960083008,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,159997952.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,104,2127.584717|3.000000,1.5876569747924805,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,49630715904.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,105,2127.584717|3.000000,1.5831327438354492,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,6774749696.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,106,2127.584717|3.000000,1.6313893795013428,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,27789398016.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,107,2127.584717|3.000000,1.5694000720977783,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,57068675072.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,108,2127.584717|3.000000,1.5568761825561523,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,68487131136.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,109,2127.584717|3.000000,1.6100459098815918,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,35327733760.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,110,2127.584717|3.000000,1.5864660739898682,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,70317006848.000000,N/A,5
MOGP_GENERATIONAL,ef93f840-f092-11f0-97f4-6e001b3eef54,Toxicity,74,111,2127.584717|3.000000,1.612610101699829,3.0,2217.610596|3.000000,2127.584717|3.000000,2217.610596|3.000000,3,47677603840.000000,N/A,5
