MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,0,10.173091|3.000000,0.9793798923492432,3.0,9.927163|3.000000,N/A,N/A,0,242212732928.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,1,10.173091|3.000000,0.028551816940307617,3.0,9.927163|3.000000,10.173091|3.000000,9.927163|3.000000,3,68578578432.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,34,7.830004|7.000000,0.020771026611328125,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,117449842688.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,35,7.830004|7.000000,0.015961647033691406,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,31020062720.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,36,7.830004|7.000000,0.016817092895507812,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,65418665984.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,37,7.830004|7.000000,0.016160011291503906,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,105386893312.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,38,7.830004|7.000000,0.0235440731048584,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,62345240576.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,39,7.830004|7.000000,0.01633429527282715,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,100148060160.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,40,7.830004|7.000000,0.023534059524536133,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,96023314432.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,41,7.830004|7.000000,0.015674114227294922,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,71893712896.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,42,7.830004|7.000000,0.015613079071044922,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,132475207680.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,43,7.830004|7.000000,0.015651941299438477,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,56934539264.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,44,7.830004|7.000000,0.01763296127319336,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,75954716672.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,45,7.830004|7.000000,0.022800922393798828,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,124480765952.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,46,7.830004|7.000000,0.01822805404663086,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,57648492544.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,47,7.830004|7.000000,0.020579099655151367,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,96583958528.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,48,7.830004|7.000000,0.015835046768188477,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,88381169664.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,49,7.830004|7.000000,0.023337125778198242,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,105986383872.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,50,7.830004|7.000000,0.023760318756103516,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,98444394496.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,51,7.830004|7.000000,0.024491071701049805,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,57776709632.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,52,7.830004|7.000000,0.016119956970214844,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,69654175744.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,53,7.830004|7.000000,0.016340017318725586,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,28668995584.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,54,7.830004|7.000000,0.01783585548400879,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,58492141568.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,55,7.830004|7.000000,0.016581058502197266,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,67835125760.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,56,7.830004|7.000000,0.016082286834716797,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,86671540224.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,57,7.830004|7.000000,0.0178067684173584,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,49589846016.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,58,7.830004|7.000000,0.01654195785522461,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,86569140224.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,59,7.830004|7.000000,0.02371811866760254,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,69061885952.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,60,7.830004|7.000000,0.029023170471191406,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,70891053056.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,61,7.830004|7.000000,0.016579866409301758,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,88216854528.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,62,7.830004|7.000000,0.016147136688232422,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,20679159808.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,63,7.830004|7.000000,0.02218914031982422,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,49937465344.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,64,7.830004|7.000000,0.016315937042236328,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,48074919936.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,65,7.830004|7.000000,0.07246017456054688,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,115628089344.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,66,7.830004|7.000000,0.015841960906982422,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,93638688768.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,67,7.830004|7.000000,0.022665977478027344,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,52082098176.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,68,7.830004|7.000000,0.016663074493408203,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,75184537600.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,69,7.830004|7.000000,0.016360998153686523,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,47260721152.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,70,7.830004|7.000000,0.016861915588378906,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,66448039936.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,71,7.830004|7.000000,0.022949934005737305,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,61428285440.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,72,7.830004|7.000000,0.015713214874267578,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,109213122560.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,73,7.830004|7.000000,0.016414403915405273,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,70770237440.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,74,7.830004|7.000000,0.02475285530090332,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,66791497728.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,75,7.830004|7.000000,0.03574514389038086,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,106291560448.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,76,7.830004|7.000000,0.021757841110229492,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,91506294784.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,77,7.830004|7.000000,0.01633310317993164,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,61313339392.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,78,7.830004|7.000000,0.0223388671875,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,81104592896.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,79,7.830004|7.000000,0.02096700668334961,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,79728492544.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,80,7.830004|7.000000,0.015440940856933594,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,90222952448.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,81,7.830004|7.000000,0.018280982971191406,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,72568193024.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,82,7.830004|7.000000,0.016221046447753906,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,50959040512.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,83,7.830004|7.000000,0.017818927764892578,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,63416909824.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,84,7.830004|7.000000,0.01583099365234375,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,50741854208.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,85,7.830004|7.000000,0.015797138214111328,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,86794895360.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,86,7.830004|7.000000,0.016754150390625,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,105835356160.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,87,7.830004|7.000000,0.015228986740112305,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,79456370688.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,88,7.830004|7.000000,0.016427040100097656,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,73766412288.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,89,7.830004|7.000000,0.01691889762878418,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,84423680000.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,90,7.830004|7.000000,0.016327857971191406,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,40662872064.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,91,7.830004|7.000000,0.024491071701049805,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,2040376.625000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,92,7.830004|7.000000,0.017579078674316406,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,97898962944.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,93,7.830004|7.000000,0.01735711097717285,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,84769964032.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,94,7.830004|7.000000,0.018010854721069336,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,101837963264.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,95,7.830004|7.000000,0.01753711700439453,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,35896090624.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,96,7.830004|7.000000,0.015692949295043945,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,113123631104.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,97,7.830004|7.000000,0.01712489128112793,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,52015763456.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,98,7.830004|7.000000,0.02790236473083496,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,75799420928.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,99,7.830004|7.000000,0.023196935653686523,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,82200444928.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,100,7.830004|7.000000,0.014842033386230469,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,29716439040.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,101,7.830004|7.000000,0.018121004104614258,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,53865545728.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,102,7.830004|7.000000,0.022993803024291992,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,96817102848.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,103,7.830004|7.000000,0.02262091636657715,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,73112158208.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,104,7.830004|7.000000,0.023563861846923828,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,97264435200.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,105,7.830004|7.000000,0.0165250301361084,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,121918906368.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,106,7.830004|7.000000,0.015962839126586914,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,38584590336.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,107,7.830004|7.000000,0.016134023666381836,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,120728100864.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,108,7.830004|7.000000,0.0236818790435791,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,36860387328.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,109,7.830004|7.000000,0.019791126251220703,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,82205761536.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,110,7.830004|7.000000,0.017189741134643555,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,76442525696.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,111,7.830004|7.000000,0.02380990982055664,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,69107654656.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,112,7.830004|7.000000,0.023907184600830078,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,100545044480.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,113,7.830004|7.000000,0.023807048797607422,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,100974952448.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,114,7.830004|7.000000,0.022753000259399414,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,68395917312.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,115,7.830004|7.000000,0.022286176681518555,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,44492460032.000000,N/A,5
MOGP_GENERATIONAL,80620e20-f0a7-11f0-8802-6e001b3eef54,Boston,74,116,7.830004|7.000000,0.017215967178344727,7.0,8.225410|7.000000,7.830004|7.000000,8.225410|7.000000,7,128195715072.000000,N/A,5
