MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2436.964355|3.000000,1.141059160232544,3.0,2049.641602|3.000000,N/A,N/A,0,159356289024.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2358.052490|3.000000,1.0242540836334229,3.0,1942.797119|3.000000,2332.746826|15.000000,1731.054932|15.000000,15,42215346176.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2256.157715|3.000000,1.8033473491668701,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,49223262208.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2256.157715|3.000000,1.623095989227295,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,34930298880.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2256.157715|3.000000,1.4769721031188965,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,50535.179688,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2256.157715|3.000000,1.4986350536346436,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,100608868352.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2256.157715|3.000000,1.5039031505584717,3.0,1903.635376|3.000000,2247.056152|7.000000,1798.855103|7.000000,7,41013395456.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2256.157715|3.000000,1.561601161956787,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,51548327936.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2256.157715|3.000000,1.7172858715057373,3.0,1903.635376|3.000000,2138.479492|7.000000,1845.584229|7.000000,7,19139137536.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2256.157715|3.000000,1.9088006019592285,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,10612548608.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2256.157715|3.000000,1.9630401134490967,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,18483531776.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2256.157715|3.000000,1.9174249172210693,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,51380621312.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2256.157715|3.000000,2.0039658546447754,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,25404891136.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2256.157715|3.000000,1.9553756713867188,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,58635784192.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2256.157715|3.000000,2.1080610752105713,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,50226065408.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,51,2256.157715|3.000000,2.0743942260742188,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,47978606592.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,52,2256.157715|3.000000,1.7974200248718262,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,70002819072.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,53,2256.157715|3.000000,1.910282850265503,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,104838.671875,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,54,2256.157715|3.000000,2.241070032119751,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,18740672512.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,55,2256.157715|3.000000,1.7353401184082031,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,40263753728.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,56,2256.157715|3.000000,1.705108880996704,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,49909645312.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,57,2256.157715|3.000000,1.8671081066131592,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,51179503616.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,58,2256.157715|3.000000,1.855539083480835,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,329235.656250,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,59,2256.157715|3.000000,1.9218382835388184,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,8684.561523,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,60,2256.157715|3.000000,1.8678779602050781,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,31754561536.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,61,2256.157715|3.000000,1.8635690212249756,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,13132019712.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,62,2256.157715|3.000000,1.9141299724578857,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,260431664.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,63,2256.157715|3.000000,1.7943809032440186,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,56133357568.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,64,2256.157715|3.000000,1.9854059219360352,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,98830.921875,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,65,2256.157715|3.000000,1.8827579021453857,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,3911390976.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,66,2256.157715|3.000000,1.9085659980773926,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,17954.564453,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,67,2256.157715|3.000000,1.8808319568634033,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,70617751552.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,68,2256.157715|3.000000,1.7363767623901367,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,58267865088.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,69,2256.157715|3.000000,1.878042221069336,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,62679527424.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,70,2256.157715|3.000000,1.8306288719177246,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,55605600256.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,71,2256.157715|3.000000,1.8805310726165771,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,29115185152.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,72,2256.157715|3.000000,1.7702770233154297,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,49639567360.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,73,2256.157715|3.000000,1.7872250080108643,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,3741888.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,74,2256.157715|3.000000,1.6922729015350342,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,49143758848.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,75,2256.157715|3.000000,1.6681783199310303,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,75679186944.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,76,2256.157715|3.000000,1.6525311470031738,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,50524897280.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,77,2256.157715|3.000000,1.795699119567871,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,55593967616.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,78,2256.157715|3.000000,1.7623608112335205,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,83690446848.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,79,2256.157715|3.000000,1.9345452785491943,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,10348603392.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,80,2256.157715|3.000000,1.8398268222808838,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,31620503552.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,81,2256.157715|3.000000,1.999086856842041,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,51984875520.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,82,2256.157715|3.000000,1.8745148181915283,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,7822807552.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,83,2256.157715|3.000000,1.7736477851867676,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,26699948032.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,84,2256.157715|3.000000,1.8141119480133057,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,49632141312.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,85,2256.157715|3.000000,1.7845501899719238,3.0,1903.635376|3.000000,2220.136475|5.000000,1939.839844|5.000000,5,64376238080.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,86,2256.157715|3.000000,1.8648638725280762,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,39985131520.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,87,2256.157715|3.000000,1.927199125289917,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,45633794048.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,88,2256.157715|3.000000,1.8354969024658203,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,10761226240.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,89,2256.157715|3.000000,1.7236549854278564,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,39102590976.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,90,2256.157715|3.000000,1.8085498809814453,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,60760977408.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,91,2256.157715|3.000000,1.8394298553466797,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,44605370368.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,92,2256.157715|3.000000,1.8597419261932373,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,51868090368.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,93,2256.157715|3.000000,1.8900282382965088,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,93593804800.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,94,2256.157715|3.000000,1.892049789428711,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,5897874.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,95,2256.157715|3.000000,1.9338648319244385,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,34262.652344,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,96,2256.157715|3.000000,1.9546449184417725,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,46318358528.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,97,2256.157715|3.000000,1.8861169815063477,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,27214.291016,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,98,2256.157715|3.000000,1.9382867813110352,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,34131349504.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,99,2256.157715|3.000000,1.8785679340362549,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,45306331136.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,100,2256.157715|3.000000,1.867246150970459,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,5531560960.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,101,2256.157715|3.000000,1.83685302734375,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,6060050.500000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,102,2256.157715|3.000000,1.941174030303955,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,30786299904.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,103,2256.157715|3.000000,1.8629751205444336,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,16128142336.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,104,2256.157715|3.000000,1.8779208660125732,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,46748016640.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,105,2256.157715|3.000000,1.7831881046295166,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,50971942912.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,106,2256.157715|3.000000,1.8152329921722412,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,48379613184.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,107,2256.157715|3.000000,1.7539072036743164,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,535276352.000000,N/A,5
MOGP_GENERATIONAL,1f3af4ea-f197-11f0-9cc4-6e001b3eef54,Toxicity,74,108,2256.157715|3.000000,1.7886579036712646,3.0,1903.635376|3.000000,2256.157715|3.000000,1903.635376|3.000000,3,30425503744.000000,N/A,5
